system:index,B11,B2,B2_log,B3,B3_log,B4,B8,B8A,BGR,MNDWI,NDWI,Name,VH,VV,VV_VH_ratio,month,poly_area_m2,s1_datetime_utc,s1_day_diff,s2_datetime_utc,s2_day_diff,sizeClass,waterType,.geo
00000000000000000c65,2204.0,474.0,6.161207323804781,751.0,6.621405653095692,776.0,2492.0,2275.0,-0.22612244879500207,-0.4917089676847009,-0.536848596812566,95W24102018,-19.823971994848584,-8.226794148454081,11.597177846394503,10,49728.05421083562,2018-10-25 00:44:05,1.030613425925926,2018-10-22 05:41:14,1.7630257060185186,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c66,1682.0,276.0,5.6204008693403384,530.0,6.27287700843296,391.0,2358.0,2477.0,-0.3151364760358108,-0.5207956598007253,-0.6329639887004973,95W24102018,-13.598511661223505,-7.621965697490108,5.976545963733397,10,49728.05421083562,2018-10-25 00:44:05,1.030613425925926,2018-10-22 05:41:14,1.7630257060185186,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c67,2285.0,714.0,6.570882963740145,942.0,6.848005275637934,1240.0,2751.0,2986.0,-0.13768115933714906,-0.4161760147455296,-0.48984565380724465,95W24102018,-15.218128072822044,-9.68121080206205,5.536917270759993,10,49728.05421083562,2018-10-25 00:44:05,1.030613425925926,2018-10-22 05:41:14,1.7630257060185186,1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000502,496.0,742.0,6.609349244515089,955.0,6.861711341527851,684.0,760.0,786.0,-0.1255156157186119,0.3163335628419479,0.11370262384040662,56W10102020,-27.84930045579735,-18.98104752608485,8.8682529297125,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000503,710.0,888.0,6.788971744118296,1078.0,6.982862752396587,843.0,926.0,1213.0,-0.096642929757557,0.20581655469473345,0.07584830335536512,56W10102020,-18.355669403143803,-18.467729344704,-0.11205994156019727,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000504,594.0,710.0,6.565264971443812,864.0,6.761572769961463,654.0,741.0,703.0,-0.09783989828599751,0.18518518505817202,0.0766355139709436,56W10102020,-21.55140937495419,-21.212638619103544,0.3387707558506463,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000505,477.0,701.0,6.552507888461124,845.0,6.739336628540606,641.0,689.0,651.0,-0.0931435963175009,0.2783661117410241,0.10169491518794334,56W10102020,-28.86839453178308,-19.91226044952909,8.956134082253989,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506,995.0,788.0,6.669498091126915,1009.0,6.9167150213446895,754.0,844.0,1215.0,-0.12298274895771688,0.006986027940625734,0.08904479218076373,56W10102020,-28.577696043308013,-17.786770958246755,10.790925085061257,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000507,480.0,720.0,6.57925121339899,857.0,6.753437919764641,654.0,719.0,783.0,-0.0868738109785201,0.28197456972178414,0.08756345172108917,56W10102020,-22.523887385603565,-18.44469467700761,4.079192708595954,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000508,780.0,792.0,6.674561393077052,966.0,6.8731638352477145,747.0,945.0,1020.0,-0.09897610915871666,0.10652920956097983,0.01098901098326059,56W10102020,-24.220276886568545,-22.810308520691667,1.4099683658768782,10,6262.433729229917,2020-10-06 00:12:01,3.991655092592592,2020-10-09 05:01:42,0.7904774884259259,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
